UserID,ArtistID
026d5d2fedfd380cfeed4c82b7a84207,615629.0
61621f4c0aec31e8d8f1328df541aed0,615629.0
cc64e86dae946e0443d90d364c76998c,615629.0
a7327091add762756ae74415835bc9dc,615629.0
759b05f9471db2de848452ef16927f72,615629.0
19556db14639915bf06e11a1b07bcd23,615629.0
e7849220133a64795b57a5910028f158,615629.0
2525a0c52a3ace4930962d96074782e2,615629.0
3fc69dc85e2a02633408f79ddbacb8a4,615629.0
1bec1c07f1a34b60e9ed88fd71c8cd95,615629.0
3b156176bd542ee2cfc40b0a64f534f0,615629.0
d1d488f2ae4ce58272ae3a50d18b0a4a,862454.0
9e06522969ea96d641eb5a284f32cdca,862454.0
ff06264c3a1158f113ec0bba2bd75f9d,862454.0
ef560ec57bc93f669c90eb827acd1ca8,862454.0
f310e291663460d4b67b9ed367c66d85,862454.0
d1fc4b02e33e4659b9a8013f234c4c90,615629.0
fee36f578059097dd7f7f57aad5b73c9,615629.0
eb8ae96d007e75498792aa761a21c1b8,615629.0
1e684ece70aaca2a3881fad11326daa4,615629.0
1a12c8aa138e52542117f84915db324e,615629.0
0868ff37559d26dfc74279d1b9b8c5fb,615629.0
f4fee6037ae7f5c9e1bc103b64d8dcb0,615629.0
b4057e9abcafd26e8fa557a885ce5e5d,615629.0
86c0706d6e2a3382af6ff07bce176447,615629.0
c4bfb779dbc295ebc311c5ebd0e62478,615629.0
0085a86754b3be68299128301c5246ab,615629.0
0a341e30f22d9f95a3006d7bb61f3be5,615629.0
9b1279c01e08b9984f2766a913ad367d,615629.0
70943ddd27fd3b490c8923c1790fdf1f,615629.0
80958c1d8e4e9fb17795303ff79fbbfb,615629.0
625be0ac938bb4e51d46863d628d783e,615629.0
60235259ec4f180d0f19b6b95e47f340,615629.0
a55b5563cda6d6e1b2bc8082b551b2a2,862454.0
021c31c62fea24c49b105c2fb677d97e,862454.0
29212d5c8891d65a8d46878e0362d476,862454.0
2516570e86d50c66e8ad79aee623a640,862454.0
b4232a0e7eaa37397bc37a34473e88af,862454.0
33abfd25c2ccd549680349ce9a1f3c76,568665.0
0c11153f641a1e8959069fd60350d713,615629.0
8c6fb97d6cac24cb3d33989726773934,615629.0
26468f69fbdfabc73ab05c97327fb628,615629.0
12885ee2654104463ce0e564ef2a8efe,568665.0
afb77135157113bb7908cffcfa336927,568665.0
802c52414360f2a7f8849f873ec0438b,862454.0
a14afa50ff77b0b3d08da3f965407521,615629.0
5c0fd05a3818963ead2830f6fa7a83d8,615629.0
eaa6644fad49d6ff60fd55a85a242fe2,615629.0
3a0b96e42f4fca97a467db24ccb5ebb2,615629.0
ec91e80bf3e752b812251a9cc2ec8596,615629.0
0bf1045aa94262d203c5acbecd4a2684,615629.0
3ad54bcfd9db634d1035b686a467e7c5,615629.0
1dd7794a06533c7c612a14d00850785f,615629.0
5ebd5661b02f901f4a8179557abdfdab,615629.0
ce8689cbce0d14483cc238eff50f0be3,615629.0
09c2f3c6f6398ab8333873a5348b6798,615629.0
01cd4151ed86554465368e78de779fbf,615629.0
5f03f49b33cb36cc89377d9ca77037c2,862454.0
875a870c5d6a916e8feea28aa4b184bb,862454.0
5699e8d746d20ecb6e11611271a0691e,862454.0
78a77205ad34b7a24aa190600a25e760,615629.0
b0249999c8b9ab5d8d1fbed6b11d9f0e,615629.0
2bc1f087457d9f801079bdc080a565b5,615629.0
ffb4d1d7d7448438251838e140e94d59,615629.0
cb75f341fa6eaec75b5f1f91cab5c96c,862454.0
0262db4f60c4571ce40cfd90e63455c0,615629.0
c4dd1825a7347a569cb9ffed0c9b381d,615629.0
52d62922cf616fee8c21cddff2256dcc,615629.0
648f7fcd8623955b5fceba1530dab13f,615629.0
cc5e9341338ac1c4da95e14dac94d2ef,615629.0
65efbc838b26401ccc2111f3533ffa6f,615629.0
9c2d5f12c282d6f813b427052962e2ce,615629.0
c0e03f7ab4fd14fa90d459af29bcef69,615629.0
6ef9a411b24569d2e832dac920e8cf57,615629.0
24cebe2bc717f8c1b46fd7880f60e320,615629.0
1b7d00769efe9536be3d072842377bda,615629.0
852d7dda5bea1685289553bc3383c169,615629.0
a2af4b80a72d144ca97dab85ddcf7e34,862454.0
8854663ad748ce32ece460184e906cac,862454.0
2b1ab9d1d26ba954d1278192ffa6f4a4,862454.0
24f4000fcb712ceb3d370563877abb38,862454.0
9bb01338e7870055e3ff139f1a9c9c59,615629.0
e696e3c54d68853c236968dd06513c5a,615629.0
587f94171134a2127a062b7a865f07a0,615629.0
28df4e102952765930761bdc8f4b5ce0,615629.0
7daba11f22394f984d9e579e042d4558,615629.0
92f1a7fb6ad68a32af22bd5b0399a0b1,568665.0
f379888ede13d8688696b65f6a4c71a5,615629.0
b6f8e67868fb87fef31350f12f8b06d1,615629.0
6a9d10f541b9832d7deedc594ceccacb,615629.0
74cc2613bfa9d5e5eb1c3f30d103cf04,862454.0
3121a5a536f111ab2b02726838731543,862454.0
2a4f991c1dead9b59fcbd4fca7a657ef,862454.0
917bd3e108c651fa9e4ab8476321388f,862454.0
1b0836564024064b5ab4c17314c2c689,862454.0
025fabf21715422a55381bfc71cda0b5,862454.0
4b6aa7b5ff3efeb9abf87328e5cd4d5c,615629.0
41e56bec158b3fec7545c512f8489870,615629.0
98e6d26bb76cf51b33435aa1e3bda118,615629.0
a88e543674ed442c92195fdb12f623f6,615629.0
fc770034b60a4ecb939c76bfab768450,862454.0
4b2a5c88c5dbbcff527dd9c2f8e81ec0,615629.0
9668abb4e6c8037638285dd1aa0486af,615629.0
3476eb090b0d7fbc052511776be360fe,615629.0
da13cb1e905f296bf0a3fbb56381bf15,615629.0
779dd86d59cb880450004ef6e0853607,615629.0
e893bea175d92331e399912249ba8b74,615629.0
11a27812068a0dff0917c6b1f8f937bb,615629.0
a5bb1d83950b752c866b619acf38ac60,615629.0
412149c5a264b71fd6e4bf97cd8da6f5,615629.0
862ee40c258d83943d5f39c513b4e591,615629.0
18f7aa0abfaca00df5d8f01af03fd32f,615629.0
42b00171ceb3a13c4be24536d01dc9df,615629.0
fddb151b9e75fede9b2590b5850d4076,615629.0
88e5b33e48b9efd16c66eaef34969094,862454.0
7bfcd092f82042c69d945137230838f4,862454.0
fc9d64e85b5cca8cbc4a675c9eb1fc9d,862454.0
c93875cbae3093bd13cf55b4d5645438,862454.0
741e7086b0fc9d012292bac263dd4a2b,862454.0
6f5ff6738d8384bd374b0d667fb2101f,568665.0
1d8f7e814c44fca4d2966eb8117dcd74,615629.0
d4d43db5bc5c6ca590a8c59b5e6ae4ec,615629.0
a4325b881037497cef52474e40d2657f,615629.0
293ed878714c083a56a4e99b8f02ad3a,615629.0
686fb19dc77002232bd974a4f4fc7680,615629.0
48fdd72a254be65a2f9227b37545075b,615629.0
97b571858c1e4239c48405f4af5a0648,615629.0
229ebb3cf78a36927305ddb0d4af88e7,615629.0
8cd841ace53beaa2c51d89b023d49eb7,568665.0
776aedd0e2500a94247536bf84feee8a,615629.0
4fa92a8d24fd6f6b530bef90c4ab1f78,615629.0
4e775d16512eae29cbab52fe90b10081,615629.0
55ced7f14495b71f0151a5335719473b,615629.0
5903bea6e02db8a8ae94c1c517786f01,615629.0
121234e8fd2f512a288382fe3bbd2ad4,615629.0
c4aaa59a96bc130dd4116b0e31418d8c,615629.0
cc4a6ae277ac545fb729a67cdf10c42c,615629.0
98f0c8f939cc9950f8c8830290d92b2b,615629.0
58561b752b3acc1eefb8ab35e5fe4472,862454.0
911ef8e8d3407715f590ebe30469ddb3,862454.0
b2d7f665ed6a5218e805b14d31645620,862454.0
94f1a5919d8c6895cf5d0f92667d720d,862454.0
67509a95a5b05f690adda8479804c22c,615629.0
02d128faff86f790731fe16a689151be,615629.0
592d7669551972c4e3c766dbb909f4a9,615629.0
8bfe92ffd0610de2fd97c27b3e7a3709,862454.0
353dff2057ec5c0d1e6c53f8fc77d546,615629.0
93ff81d43faca4d10b997b676e665a56,615629.0
86a87c1024fc51dab3b68c5798b6eaed,615629.0
e15c26d2af8e0e264cf56c7a94ce434a,615629.0
7c0d39600a18a60fb4724d59a1702cee,615629.0
089cfda2a0f06668ca0ef023eb9eac2e,615629.0
908d59046009a04a8f724ae1a8fd5683,615629.0
a1b5d0d0695fa3872737f8d31f3501d9,615629.0
7f18c4761faa870d51f100f91dadefc4,615629.0
51e0f2cc1d304194db734232f2fa2a8c,615629.0
9177d12819baa1c2b83b580f39f7e964,615629.0
fdb4f5be31de16878abb5f43cf689b48,615629.0
7fbb07f0440ae5a45d924677b01918cf,615629.0
fd7af570900dcef3b807d656fbf30813,615629.0
094e5c8af9a81b21613339803f9b6682,862454.0
2f92d4ead5cb452e72060b79101b6280,862454.0
c02cd8f309333f834d5738ea59b13457,568665.0
006c37910d60d36289d9cf37ba9fce6b,615629.0
79cf20254b37830283c3606ea2e60988,615629.0
ea6a634c7e49e6b8a842293144483508,615629.0
ff1aed9725374e4ae7ba7e34bc345f50,615629.0
92fba13f8f0054e26426acff4705e8f3,568665.0
b2999c0f8ddbdfa706f6a466b67e9ba0,568665.0
10163f5b196e2cea05f7f318c8c04b57,568665.0
e4792840bfb6855c8c7481a3117fd8d1,862454.0
d1e96f81d97d3dbfde80dd05210a7b09,615629.0
7b77053d2aba2bda1cd2ee1a2b7c9d6c,615629.0
0f8e75a3e87aa9973fabb9ed1ffdabbb,615629.0
90857c43068b978ef3962e3732c39154,615629.0
35cdc80a4bef08e2cb193b273a9c117e,615629.0
d0b75b153eb17e06c6618c1544a2084b,862454.0
4fa1f45fdcc7ecb2431dc3a9ca1cfbac,862454.0
3c09d931e79601a9e3311aa1c5968f94,862454.0
f0d7cbd360d82f5b6b8e68c816e51dd2,615629.0
5eebc4e3b4f9feaf5b7f1ade0a455a83,615629.0
7458cf0710b69fdeb82984380c898e69,615629.0
9e405b31747e28a0829b223944191428,615629.0
9e0542f46e7a9497844e1ee4464b6ad2,615629.0
1e98310489ab609ffc8c6dafca0832ee,615629.0
b78fb3237484f2744359ae3befa5510f,615629.0
e256fa219fee85d34b779eceb44092ef,615629.0
e064874003c08b1f938538ebb590b527,615629.0
f502c2e567eefcbf651ee56fc3a11ac8,615629.0
b488d32be9a6da3dbed8ec0a6963c667,615629.0
de335ea7d7d30777f386ce5865df8817,615629.0
305ba5d5a89190199badb403381676f2,615629.0
295e930bfb60a2c85cfecc13e5cb28d6,862454.0
fc252dff80e3916c5c52a7c8b5f14db6,862454.0
02797e6b47b14d82546ac8f92cf9dae3,862454.0
e0d52aa47222a6287236504ea8b669d2,862454.0
bbb5bd24fbc82e974805c0630ea8369e,862454.0
9add141d3d9044d3ea085d7c939d22c2,862454.0
2a11356a6b528044630e3382852c7211,568665.0
3ec1b50962b1fda1053e7130ffcf124e,568665.0
882e714489a8c69661c95515f3cf40df,615629.0
e3cf7519b2d657359db42848476c7762,615629.0
dcab3a59ee93c4876999246b7f174438,615629.0
b538551cba3e5a2f5cc6ff2c3a6bf581,615629.0
3bdfcd12de3c443dc16b9c8fcf020969,615629.0
c8113b63bb2d1ef027273da8307c47c2,615629.0
8a33f7792bd5f801205d8e9ff8bab4f4,615629.0
7e317eb25d8b2554c9b200b2245cce78,615629.0
643e2017db73be3345070088b780464d,568665.0
2598705e60a266fbd049c49b3ed55ab6,568665.0
4a5b8c5458664ef8a08e4dd2ac114b88,568665.0
791f0971fbcf50554b6b5abecab1e5a7,862454.0
f4adf5cb0efec1444441fcd1fa5a5194,615629.0
fbe01da0b9854388261bee30f975faee,615629.0
784156f210bd942db38b9f8d7266a223,615629.0
2396244f7a956ffa80aecfca8c31025a,615629.0
5b5c205b6f49c0c879dfba440982ec32,615629.0
3800d8f7edfb69492f275ebf2e4fb57c,862454.0
608329450a1a04b0b628d632cfbf0049,862454.0
db08f54d7f51316d8852b4f5d6d3e98a,615629.0
7c818ba7a0816671ea04ada67f7fe479,615629.0
9554ba3dfa40fbcb4900c7a020416165,615629.0
e91712a373901a433ca8fc5a13a85a59,615629.0
53f3516bd0264f8b6fb9198e5e1df84f,862454.0
64ab92b523befea9cc9bc8d79c9220f0,615629.0
7e986f942a38aeeaeb060e13e2e65948,615629.0
791d2d66c7794a3b682da6d5d3686517,615629.0
a1119ab105091bd58352eab8727ac108,615629.0
3e9d40ef494326e42ea74cd14728c1bc,615629.0
37b81bc8bbb61a4f953e87d4b0a95779,615629.0
5eb5b7317aaff8379ffb1a9d59d39f5f,615629.0
a765758188ea02fe3b8573e3452a5ab6,615629.0
b84a5449d43e5cfd50bcacbec490fd24,615629.0
d1cdff6a89cbcb3ff2f8d04936b22f28,615629.0
4d25eb9f55f7ec14c46f95f7f6c79ef6,615629.0
a2d8b7d6550554340df2f0b0803c32f8,862454.0
619164416a38ff8adca4d104b4b0fd71,862454.0
e5cc2fa109a32b63d8ca5c9093c8f7a7,615629.0
68d9e5fe37a4c2e0a627595f8ccf8549,615629.0
e74f8972512f1ec8e06b36684ad60fa5,615629.0
876628361e0fd5bf7fe794c51dd885cf,615629.0
4494d83e2c735e9312022c7a4837020d,615629.0
405c60b8fe79aac0b33fd556c5e56fd3,615629.0
1f8bf127422fbefcf4b419654f9520f8,615629.0
0def99a4cb57fbfe334478c33bf69c44,615629.0
0855771cf5664dd35714eb497bb01f77,615629.0
f835054c9ac7fcabffe5028a13d131f2,615629.0
654d5144d0257d6d0db9214b8a126736,615629.0
286229315e95a3722d99f47a95c2aa17,615629.0
5584048704eaf2309dbce88e42d95f38,615629.0
e6717324026d8c6c8cb7286c1fa7fa34,615629.0
a800914e476aa862a63a887ed42bc19a,568665.0
18819f72539c10d9583542ab16dfe4da,862454.0
cbbef1279f80927bf416c2a29ff69f37,615629.0
6b7b8375a5c7556c748c2fa06118a5d4,615629.0
9b0a72e4ce62b7aa9bad0c202f9def09,615629.0
b729f998aeb2c6209e6c897355297e45,615629.0
8c510f8d439efa36b673ec2cb072b383,615629.0
4fcbed608a1ad1b3a784facb1e229c63,615629.0
260625c011b63384e1b59c549e52fc07,615629.0
7ff8457a447be44e9b79e824a80651f8,615629.0
af34b153093696ecd54f4d41ba03f7e3,615629.0
0bf3206402abb92fa4502b4b650faeeb,615629.0
4df2f5a9d29355eae077418420ceaff6,615629.0
0882c1481a067c75792f1ca599f64001,862454.0
4c568ea87f161de85420bc8e0b23db5f,862454.0
a4d7df3296110d1d07553694cdeb39d1,862454.0
bf6629d104d4ef13c36f33b4c8331c88,862454.0
63afde48df0692a91dd8e32a4a68997c,862454.0
f4b4db8e94dcb2f5670c5b2272084200,615629.0
a384ede7bcf5f5574996d935ead260d3,615629.0
0be50b01fb777d2de33c4c8b2c9d1b7e,615629.0
4d8165d605eba9a13010a9cca44a6b86,615629.0
2312c427763a477e2e4b798c72eb9380,615629.0
674ad3fec740be55e34df92094bc50fb,615629.0
7502a4d3cd29732198133aa24b13d7f0,615629.0
0fd6f170049c5a0cc8803e5e0b1bbca4,615629.0
aec449c58d21c7153f3dae19fd1a8123,615629.0
0beab81d03fd347c907194e5bff49742,615629.0
ce04786202c091b2d1fa2b0d9695b74f,615629.0
9e71bac10a09f8e682db62792e88c48f,615629.0
1335b83843bf8cfb82f1e220bb95ee17,615629.0
991bd6b02d5824e8e2f1792cf3b1f23d,862454.0
c966d58ac9674cac0d1083a566008131,862454.0
3902d24382589966d5a77441a8a1b823,862454.0
70958cd85277ef130ad6b5c13db3adab,862454.0
5c813223a4f769f7cbcdcf44cd20a6f5,615629.0
c4ef2fa23fa2a9d614c1c5476925befb,615629.0
86f5c4b56a9b1c6b2445cbfabe601cf1,615629.0
cf9d054afc7b0bdc1f2693811efc7aef,615629.0
bfaadf4c2b9092fbfe04333b7c57cd58,615629.0
9dd5b9a70f177b84809cafe821c9e5bd,615629.0
97e8a73a05516f79d27f624589ff2778,615629.0
1e4595cdc7d3048ce5a6c7d780e966c3,615629.0
c70b4a1eceebd9a8d87df052b081c9cb,615629.0
f997f0a4cdf183ab7daf5d9f0ebba17d,615629.0
d7ab582a6a49ecd1cb90c728d8e5fed0,615629.0
77f0648ebe73d3c0eb206a44f7fca037,862454.0
afc811a8de3dd18812d7b5f88e817545,862454.0
50cc5f7cc85d730a3d08e290787a833f,862454.0
c1685f9f816e03c24ec862b323ac5dd7,862454.0
